idV,idC,asignado,distancia
281,1,1,1.49269263782559
282,27,1,0.056841356281863
283,19,1,0.230179772402577
284,9,1,0.555424285250397
285,30,1,0.129139598131348
286,28,1,0.486790327735053
287,8,1,0.992598362429239
288,15,1,0.274526152744215
289,1,1,1.31945221126508
290,2,1,0.125703277576021
291,7,1,0.185320317700996
292,27,1,0.234441131648395
293,1,1,1.05491663447858
294,14,1,0.107983681431409
295,9,1,0.176242255709053
296,28,1,0.0577132502325822
297,25,1,0.107732193545492
298,8,1,0.977687540492645
299,2,1,0.155120815394715
300,11,1,0.0896456697934271
301,15,1,0.0926659591838105
302,8,1,0.0616042537901278
303,4,1,0.142150524357701
304,28,1,0.328040165515859
305,8,1,0.780998492819273
306,7,1,0.105930116516323
307,27,1,0.345228999240311
308,9,1,0.361987155643526
309,4,1,0.364929616385507
310,25,1,0.0441560267825867
311,25,1,0.172657220313214
312,25,1,0.0930442924048068
313,20,1,0.439187170762517
314,9,1,1.75938361571516
315,9,1,0.759986179760183
316,7,1,0.119788878912405
317,28,1,0.225803577076644
318,7,1,0.171595958921717
319,9,1,0.847857274639385
320,8,1,0.545430757564336
321,9,1,1.12428487739431
322,20,1,0.196770921322684
323,3,1,0.0959559225646098
324,20,1,0.0846914138015102
325,15,1,0.107829990188479
326,20,1,0.289918137067993
327,9,1,0.122185052176523
328,18,1,0.0759263209094529
329,14,1,0.31518897164922
330,8,1,1.36804596332606
331,16,1,0.147705034615648
332,19,1,0.168973355977835
333,14,1,0.212405684369995
334,9,1,0.222845488305789
335,9,1,0.631860608979036
336,9,1,0.550361786443462
337,9,1,1.47451183215342
338,25,1,0.101509401613159
339,9,1,0.440540781480485
340,9,1,0.56817519640432
341,16,1,0.0873608618616091
342,18,1,0.212908181605869
343,9,1,0.632421840306711
344,18,1,0.167971543882052
345,14,1,0.13809736084809
346,9,1,0.581808166126698
347,9,1,0.231661274267286
348,11,1,0.151841711335144
349,16,1,0.0361872278225759
350,9,1,0.0651355495887564
351,22,1,0.0716732845884059
352,15,1,0.287398438034614
353,9,1,0.557515883949514
354,14,1,0.117197415923349
355,8,1,1.3728288347313
356,8,1,0.129981784422021
357,9,1,1.99309794299824
358,9,1,1.57132278672828
359,9,1,1.52679470422121
360,19,1,0.181478544278951
361,1,1,1.21990247893775
362,9,1,0.343992073814503
363,30,1,0.237627613239873
364,9,1,0.523955556441186
365,22,1,0.208247412457548
366,9,1,1.19597310932838
367,9,1,1.3854911940637
368,1,1,1.24006208222585
369,18,1,0.149552014053495
370,11,1,0.110186244317628
371,15,1,0.239232512056594
372,8,1,1.23778988518315
373,8,1,1.30577382203472
374,8,1,1.1308723513872
375,3,1,0.227621816001812
376,28,1,0.17237410711007
377,14,1,0.658280017363335
378,18,1,0.0691217902936305
379,9,1,1.91630832748913
380,8,1,0.407000240912463
381,15,1,0.297924709889242
382,4,1,0.425844276948055
383,3,1,0.34118133027789
384,3,1,0.240481171493932
385,11,1,0.0969860190831675
386,19,1,0.152274975474071
387,9,1,0.946933390644803
388,2,1,0.206793605468305
389,19,1,0.0906753264047484
390,9,1,0.0894514814757964
391,14,1,0.409174968538846
392,16,1,0.133027795649256
393,9,1,0.288632710233791
394,9,1,0.246244479253477
395,7,1,0.198493665792097
396,20,1,0.297455972367887
397,4,1,0.146111706039794
398,8,1,1.08938168959627
399,9,1,1.91634906338247
400,9,1,1.43503531748031
401,30,1,0.1131648808462
402,9,1,1.92672717311119
403,9,1,1.21280038667057
404,22,1,0.055722048627645
405,18,1,0.11586444444392
406,8,1,1.07248271526088
407,3,1,0.226995968500836
408,9,1,0.543631803418508
409,9,1,0.849370325889839
410,2,1,0.13806915648453
411,9,1,0.486922708424976
412,11,1,0.0983017996941635
413,1,1,0.847521748901162
414,9,1,0.896556867982397
415,9,1,0.962051031548913
416,3,1,0.302538224399534
417,28,1,0.11955854609353
418,9,1,0.761392020524653
419,16,1,0.340423683494128
420,9,1,1.9888518498078
421,30,1,0.221346826662608
422,27,1,0.263517600507937
423,2,1,0.156352423010938
424,22,1,0.240063177893228
425,9,1,1.76514159587916
426,9,1,0.0656337635932786
427,27,1,0.206381898555923
428,1,1,1.47748983139383
429,9,1,0.174726175412438
430,9,1,0.606219166051739
431,16,1,0.261482674031362
432,28,1,0.168508781303953
433,20,1,0.21538344283478
434,4,1,0.294082397611492
435,3,1,0.17720710349971
436,9,1,0.369047337798488
437,20,1,0.435742411041458
438,3,1,0.0151637848702159
439,3,1,0.11288566037394
440,19,1,0.193565241634783
441,3,1,0.0363896934884557
442,9,1,1.39796558066429
443,3,1,0.349402832460068
444,9,1,1.2068880573492
445,8,1,1.12070936279734
446,9,1,0.347403820359537
447,14,1,0.428033965341045
448,9,1,0.610718695953475
449,1,1,0.606371376262748
450,8,1,0.959854267088608
451,3,1,0.308885880112873
452,9,1,0.378048636417782
453,14,1,0.656809221474002
454,8,1,1.00418432540517
455,11,1,0.183804178834905
456,14,1,0.106337191529405
457,9,1,1.28267311653421
458,15,1,0.209521222582302
459,9,1,0.789993288402175
460,19,1,0.219617613149186
461,19,1,0.166059120925913
462,18,1,0.0121458812716922
463,1,1,0.546860781770416
464,3,1,0.168951897945973
465,2,1,0.0927723305375159
466,15,1,0.130899200365882
467,2,1,0.200088521938311
468,30,1,0.159240906298655
469,14,1,0.58336316245575
470,9,1,0.290478278523332
471,3,1,0.218756902789511
472,22,1,0.14886445831695
473,15,1,0.249391741591043
474,14,1,0.702673472280134
475,1,1,0.699563740480159
476,9,1,0.269990068884979
477,9,1,0.0875419699052708
478,14,1,0.559610988328956
479,14,1,0.647311373555194
480,30,1,0.237168598966505
481,8,1,0.174157057903113
482,7,1,0.223705073603488
483,9,1,1.55313617002016
484,15,1,0.104457742925534
485,4,1,0.236883292535454
486,1,1,1.55184912139578
487,9,1,0.099692308607112
488,16,1,0.120458103898721
489,9,1,0.0703418254131349
490,9,1,0.596459635549532
491,27,1,0.127857430831913
492,7,1,0.271991581231997
493,20,1,0.353579547827535
494,7,1,0.2399289349226
495,3,1,0.0626171899143896
496,1,1,1.49888100927546
497,14,1,0.493967294758345
498,8,1,1.40182136561262
499,9,1,0.326578996485704
500,28,1,0.137131399041558
501,14,1,0.0752034215032949
502,22,1,0.251329551357234
503,8,1,0.320857821028011
504,8,1,1.25041251537364
505,9,1,1.53756142911706
506,14,1,0.347845590879696
507,3,1,0.582010884770158
508,28,1,0.202976254334805
509,25,1,0.258599480426854
510,8,1,1.57065088050316
511,30,1,0.220482142435286
512,20,1,0.19875586733894
513,1,1,0.937100350268247
514,4,1,0.0243609113717746
515,19,1,0.156211675892726
516,1,1,1.25926406694203
517,3,1,0.203351137672997
518,14,1,0.37804444176467
519,7,1,0.208133031626067
520,1,1,0.365402826364496
521,4,1,0.334041178059308
522,8,1,1.01813450886967
523,16,1,0.256073605538177
524,15,1,0.176762580298974
525,16,1,0.18629118985399
526,9,1,0.134062166549872
527,8,1,1.06363592924138
528,14,1,0.486006719279151
529,15,1,0.0646872563690924
530,19,1,0.0916195914290672
531,14,1,0.554699393094795
532,15,1,0.161763129579302
533,15,1,0.291682772249082
534,28,1,0.236073563048748
535,3,1,0.533208835111814
536,8,1,1.39886112052505
537,20,1,0.443156992704724
538,16,1,0.302884155514899
539,1,1,0.517843840579112
540,1,1,1.1222445570309
541,9,1,0.651585506237446
542,14,1,0.619803777415687
543,28,1,0.0927361782568827
544,30,1,0.199394859371856
545,9,1,0.950754692909453
546,28,1,0.227075231055451
547,9,1,1.35906554622642
548,14,1,0.17667572710597
549,9,1,1.80078414244264
550,3,1,0.341521607407851
551,28,1,0.0832980671638803
552,14,1,0.381653858093679
553,22,1,0.0551110845376127
554,25,1,0.11958523218015
555,27,1,0.308992510382427
556,11,1,0.114329676292265
557,15,1,0.343352483772051
558,27,1,0.341231997225928
559,15,1,0.148786533611615
560,9,1,0.615331774380854
561,15,1,0.2387567641392
562,9,1,1.43860375605364
563,14,1,0.688100996254026
564,9,1,1.55600346485091
565,25,1,0.125719537400486
566,9,1,0.664752318569242
567,2,1,0.273581772679866
568,18,1,0.221874850371134
569,14,1,0.166727300205058
570,15,1,0.0802071440925837
571,19,1,0.195448113236181
572,3,1,0.272197525937303
573,11,1,0.0594658044850921
574,14,1,0.438485020028053
575,9,1,0.895765057476282
576,8,1,0.0700959609116265
577,8,1,1.21874865233596
578,22,1,0.114712695644533
579,25,1,0.0731243848211328
580,9,1,1.4252894511243
581,9,1,0.967541599051061
582,9,1,0.0641874359392208
583,3,1,0.0720756968057393
584,14,1,0.594345843965118
585,11,1,0.195576714846545
586,9,1,1.24439168314905
587,9,1,1.28279859109359
588,4,1,0.0699343569555001
589,9,1,0.692840628329336
590,3,1,0.44052318927993
591,18,1,0.168268887749085
592,1,1,0.952090068166718
593,19,1,0.241902634360915
594,20,1,0.260962935023282
595,1,1,1.33721398826136
596,8,1,0.121591598204296
597,9,1,0.276794565243892
598,9,1,0.33429079825827
599,9,1,0.062554319031985
600,1,1,0.59871996564127
601,14,1,0.0639972474979032
602,25,1,0.190605240278512
603,4,1,0.150489171805424
604,9,1,0.18514776664722
605,9,1,1.3228223292302
606,9,1,1.69680643805378
607,1,1,1.24941545176529
608,18,1,0.168351684181651
609,28,1,0.275032134394375
610,3,1,0.177410797726393
611,8,1,1.14428708273354
612,9,1,0.252381600777908
613,9,1,0.473449058735036
614,28,1,0.255989147005292
615,22,1,0.140141883790694
616,28,1,0.178665645249729
617,16,1,0.400727251645247
618,1,1,0.426052890754202
619,8,1,1.12065198706951
620,30,1,0.273877457062672
621,22,1,0.0752114346204124
622,1,1,1.51883368559894
623,22,1,0.0589182993243117
624,8,1,0.220150702102423
625,1,1,0.500623275663899
626,9,1,0.920092933703922
627,9,1,0.82350749825282
628,3,1,0.301810415499117
629,11,1,0.10572385599957
630,27,1,0.0940626780504435
631,1,1,1.83437295841334
632,1,1,1.20931188973208
633,9,1,0.600243056031387
634,7,1,0.225608060488038
635,8,1,0.996672343589557
636,9,1,0.637915723707566
637,28,1,0.0681468555707127
638,18,1,0.0188820194429281
639,9,1,1.49187219910833
640,11,1,0.232682883360331
641,15,1,0.170246664064629
642,3,1,0.247831875304501
643,30,1,0.269585025612882
644,1,1,1.57251659543039
645,19,1,0.107118554913506
646,14,1,0.32827381842293
647,1,1,1.36723639082268
648,14,1,0.501224739559279
649,28,1,0.137341388540627
650,1,1,0.754038875703084
651,4,1,0.0739135052778915
652,11,1,0.0440325870176202
653,1,1,1.57622059568366
654,9,1,0.162263909062796
655,14,1,0.323708239463045
656,9,1,0.410603978657868
657,2,1,0.121702016727509
658,3,1,0.381992346842797
659,30,1,0.0946164557597973
660,1,1,0.439960067928569
661,16,1,0.30545604178333
662,28,1,0.345649437270031
663,9,1,0.363419272393745
664,22,1,0.200442161117002
665,27,1,0.212088153604808
666,20,1,0.23380705280117
667,11,1,0.196991449524983
668,7,1,0.0696668181954341
669,4,1,0.243315379644385
670,4,1,0.353644425838196
671,20,1,0.315597739414458
672,3,1,0.188915022273812
673,8,1,0.2160871723038
674,14,1,0.502041364593158
675,9,1,1.21952855736053
676,7,1,0.0852096112218821
677,15,1,0.246908487231619
678,8,1,1.22191064536086
679,19,1,0.0658564610755419
680,25,1,0.0582679281335879
681,9,1,1.97441977523138
682,2,1,0.191181951444517
683,28,1,0.162398023885186
684,20,1,0.0138201518480215
685,9,1,1.83971124720464
686,1,1,1.21516248667681
687,9,1,0.165655445047501
688,9,1,1.95636249958849
689,1,1,1.10937638675356
690,9,1,0.152581651599173
691,9,1,0.183606841876845
692,8,1,1.52529758689651
693,3,1,0.273675707649216
694,9,1,0.065417067979422
695,9,1,1.33612780887365
696,2,1,0.0812067167214386
697,9,1,0.642534265197216
698,9,1,1.29298405081472
699,3,1,0.125872355515893
700,20,1,0.363949860025406
701,14,1,0.266094292271451
702,9,1,0.759904818992574
703,9,1,1.54599335541722
704,8,1,0.172670492670369
705,14,1,0.3639029650552
706,7,1,0.138282345464237
707,19,1,0.125986897549959
708,8,1,1.18874941384685
709,16,1,0.306619803622543
710,22,1,0.178251953124696
711,9,1,0.238436708190202
712,4,1,0.257888518939145
713,14,1,0.191011199729404
714,4,1,0.0961005797291625
715,9,1,0.512196056224621
716,11,1,0.101676899695564
717,14,1,0.464891390460884
718,9,1,0.383267987227174
719,9,1,0.238873141606908
720,27,1,0.0816907948432784
721,11,1,0.208737036383686
722,18,1,0.209658028322613
723,2,1,0.119147661063917
724,9,1,0.142444906758139
725,30,1,0.246735543626051
726,9,1,1.87538946477931
727,18,1,0.0863249234812699
728,25,1,0.157783889206271
729,9,1,1.29788218264039
730,7,1,0.0933226822750305
731,9,1,1.976780795316
732,27,1,0.0332931506651079
733,1,1,1.34877246130586
734,9,1,1.57140583241627
735,28,1,0.486706039159407
736,4,1,0.227555837150426
737,25,1,0.24588338341394
738,22,1,0.32099250549381
739,11,1,0.163341464927589
740,15,1,0.264006916118684
741,9,1,0.232319810836587
742,16,1,0.247424481718194
743,8,1,0.201674766672624
744,30,1,0.165990564734316
745,8,1,0.307210725996279
746,7,1,0.184395614357629
747,3,1,0.159300416931547
748,25,1,0.171564743747177
749,19,1,0.239656520807365
750,8,1,1.02487475893966
751,11,1,0.260823007117461
752,30,1,0.289964335244362
753,9,1,0.237041155122664
754,7,1,0.192006995786201
755,27,1,0.197791323740005
756,1,1,1.32988776938177
757,19,1,0.112535806166241
758,16,1,0.239093206055217
759,14,1,0.300986756330598
760,27,1,0.179795334255763
761,3,1,0.377700781645992
762,20,1,0.276643886141649
763,16,1,0.0691369301276653
764,3,1,0.333385421414131
765,8,1,1.36616348401107
766,9,1,0.424871453279162
767,28,1,0.125126378245972
768,19,1,0.168248741284836
769,3,1,0.176714967501171
770,14,1,0.0826191098878527
771,7,1,0.0310635441985584
772,18,1,0.163305343622548
773,3,1,0.197965704340964
774,15,1,0.265942013111809
775,2,1,0.129601498736442
776,15,1,0.0616204720396858
777,9,1,0.525668727938489
778,1,1,0.511225466688947
779,9,1,1.80629599826831
780,1,1,0.920682562459604
781,22,1,0.147304442201336
782,3,1,0.351286151953534
783,8,1,1.46362157222192
784,16,1,0.302031738651376
785,4,1,0.0667992295304888
786,9,1,0.399003714306868
787,9,1,0.0262099544459665
788,8,1,1.28450298327527
789,9,1,1.40160616034703
790,9,1,1.33227741390784
791,9,1,0.0730677742272747
792,28,1,0.180333381419033
793,8,1,1.35717317637233
794,4,1,0.352618763446727
795,1,1,0.502984322134708
796,28,1,0.0995387573651436
797,9,1,0.806151866991157
798,8,1,1.26943284970372
799,8,1,0.129069974671303
800,9,1,0.526620816452021
801,9,1,0.9653269357129
802,18,1,0.0750848285264974
803,3,1,0.28487293985964
804,15,1,0.236941586871027
805,2,1,0.271412695252577
806,9,1,1.55143544501233
807,25,1,0.144964403803501
808,16,1,0.185129709663794
809,28,1,0.109447078486901
810,14,1,0.176427113618777
811,27,1,0.117695723380065
812,1,1,1.15790148706433
813,1,1,1.00233046651397
814,28,1,0.368811700882667
815,16,1,0.142055157853894
816,4,1,0.0983035002546338
817,7,1,0.153709280673378
818,9,1,0.556474995466915
819,9,1,0.415789760866613
820,1,1,0.453742271186913
821,1,1,1.18457464048158
822,9,1,1.07269964522468
823,9,1,0.0195577523048452
824,22,1,0.308042122782324
825,8,1,0.94638877056999
826,27,1,0.183637945273487
827,18,1,0.0926263680923529
828,2,1,0.190566894830248
829,9,1,0.383800254744387
830,1,1,0.682487297814403
831,9,1,0.523843199466806
832,30,1,0.256857740720714
833,9,1,0.186614075761938
834,28,1,0.207120150068336
835,4,1,0.26643581427635
836,8,1,1.25191478080335
837,30,1,0.189275303996528
838,30,1,0.135495526616932
839,30,1,0.0380864617611029
840,14,1,0.403916284763147
841,2,1,0.192946973713642
842,9,1,1.15017587124404
843,1,1,1.3091002505458
844,20,1,0.144996558268653
845,9,1,2.0120405046617
846,27,1,0.0334883296727263
847,19,1,0.119362529403185
848,9,1,1.97134798782388
849,22,1,0.171924153526248
850,9,1,1.44283751220395
851,14,1,0.12945655354825
852,9,1,0.896554823325097
853,8,1,0.313682490339866
854,9,1,0.676820517737913
855,9,1,1.20704273439387
856,27,1,0.137383471453256
857,2,1,0.253713268940331
858,3,1,0.441592173878578
859,19,1,0.0471761585881812
860,9,1,0.50855273641088
861,8,1,1.39740694077722
862,1,1,1.1840490970594
863,1,1,0.534827629886096
864,8,1,0.251206360419462
865,4,1,0.226942906399457
866,3,1,0.311564737411238
867,8,1,0.287355033630061
868,4,1,0.134265420337029
869,4,1,0.0813566108412459
870,20,1,0.364746623804911
871,11,1,0.244469304961365
872,9,1,1.49670301781078
873,28,1,0.185279720674843
874,2,1,0.219401240276158
875,9,1,0.442018539048821
876,1,1,1.18123636159924
877,9,1,1.56065802829058
878,1,1,1.44334842303812
879,19,1,0.192285308859482
880,25,1,0.188319632819999
881,3,1,0.404486384815078
882,15,1,0.272610564253337
883,15,1,0.0617532730965736
884,14,1,0.57195202787742
885,9,1,0.851698058499521
886,4,1,0.179426249864439
887,20,1,0.239236207668152
888,18,1,0.137219543085854
889,8,1,0.753212866226151
890,14,1,0.0584857254790941
891,8,1,0.984538455152005
892,9,1,0.16907761424618
893,3,1,0.0644971585673401
894,20,1,0.467554807381067
895,1,1,1.40369800399659
896,30,1,0.293793906627291
897,25,1,0.0878109524768297
898,19,1,0.0707668584106924
899,11,1,0.158818481339644
900,1,1,1.34661616934531
901,27,1,0.191011956435884
902,4,1,0.286764792671124
903,9,1,0.346254774804094
904,9,1,0.730423325991498
905,9,1,0.251972757855166
906,28,1,0.295301801345066
907,8,1,1.4692508032148
908,25,1,0.133724273806553
909,16,1,0.19540184210489
910,19,1,0.0523568248144081
911,20,1,0.276998521729314
912,1,1,1.01063186129526
913,9,1,1.47623494639528
914,8,1,1.05420840859002
915,14,1,0.27308560974151
916,8,1,0.166227215082711
917,4,1,0.247731768149542
918,3,1,0.342564820385773
919,18,1,0.279599637346488
920,9,1,1.41382906167305
921,9,1,0.806984051112953
922,9,1,0.709705713896269
923,20,1,0.163052608165392
924,3,1,0.0949680277594984
925,9,1,0.42837957261197
926,19,1,0.233438560702885
927,9,1,0.151329752311577
928,3,1,0.139320772858257
929,1,1,0.877977213165386
930,2,1,0.187420715832277
931,14,1,0.35982613201515
932,16,1,0.376841497460133
933,30,1,0.302755332210624
934,7,1,0.0943455152312659
935,4,1,0.248936196585491
936,9,1,0.196219909794012
937,9,1,0.176657605442914
938,4,1,0.326395320495024
939,25,1,0.18592946020459
940,14,1,0.215289367953206
941,1,1,1.55098114391533
942,27,1,0.216348372495835
943,15,1,0.224016061375892
944,20,1,0.256611639162081
945,3,1,0.545658014174393
946,20,1,0.141328531191494
947,16,1,0.149675671998878
948,8,1,1.16525326127831
949,9,1,0.170256576667319
950,14,1,0.370097583673221
951,28,1,0.292826962294478
952,9,1,0.302262862352577
953,9,1,0.337151175828335
954,9,1,0.644407857538604
955,20,1,0.116264246677633
956,9,1,1.88989878969264
957,16,1,0.338152967688553
958,8,1,0.123633130809393
959,4,1,0.0941325225509574
960,20,1,0.32357008904903
961,8,1,1.03041047637336
962,1,1,1.29782016750217
963,7,1,0.0183862644106947
964,16,1,0.291194512464834
965,1,1,1.54589736135381
966,16,1,0.106435060897933
967,16,1,0.330938614825469
968,9,1,0.50962628285227
969,8,1,1.18703721708034
970,3,1,0.0826509341986018
971,16,1,0.128683152125326
972,28,1,0.525629971390059
973,8,1,1.36831721528273
974,28,1,0.0454092811732321
975,15,1,0.34086213404653
976,7,1,0.207982427457894
977,14,1,0.555694319947123
978,1,1,1.19739509537972
979,14,1,0.702125697111812
980,9,1,1.45002733345547
981,3,1,0.166893615211833
982,8,1,1.27148210481913
983,4,1,0.289775411815277
984,9,1,1.36105335379313
985,28,1,0.265170257356882
986,18,1,0.251917652154567
987,1,1,0.488694423087775
988,20,1,0.376340046166942
