idVotante,idCentro,distancia
250,22,1.004993472294813
250,23,0.6019437041681613
250,24,0.4642082534423252
250,25,0.3180952668283198
250,26,0.5522243238838169
250,27,0.345383420353113
250,28,1.2310617503382182
250,29,0.7246545435587519
250,30,0.6286784413569959
251,1,1.5581148204858977
251,2,1.7148826260333765
251,3,1.7206430160983688
251,4,1.8914198678737637
251,5,0.9209938470973928
251,6,0.9231127950252674
251,7,1.0927532829854818
251,8,1.4985250592141508
251,9,1.941113681738956
251,10,0.5428809282970891
251,11,1.2326324364606482
251,12,1.7558225164009922
251,13,1.5435059737046837
251,14,1.1543560830489343
251,15,1.1434551936668913
251,16,0.4133731961159228
251,17,0.4582549476303443
251,18,0.844929653268895
251,19,0.38442808544793516
251,20,0.9477160271829248
251,21,0.2680012572677823
251,22,0.15534212138748893
251,23,1.3262877920103007
251,24,1.4134077080812084
251,25,0.856531525634456
251,26,1.3953201330530813
251,27,1.3391579528942825
251,28,0.28009888784144615
251,29,0.3921103509301929
251,30,0.646270162208611
252,1,1.4723861113285155
252,2,2.057046951608989
252,3,1.8797047726058176
252,4,2.1870785939131023
252,5,0.9118595211015247
252,6,1.0951743412498782
252,7,1.4055139417096592
252,8,1.2813258289578857
252,9,2.081761649866927
252,10,0.7707798347026006
252,11,1.5830575726737912
252,12,2.0677483524379894
252,13,1.8974042256357029
252,14,1.1582808705831615
252,15,1.3350859588808703
252,16,0.3275288574951699
252,17,0.7934513189859477
252,18,0.8609881861684476
252,19,0.6487844085545011
252,20,0.8854916906199027
252,21,0.19436811507252283
252,22,0.4223416136689956
252,23,1.7030476421238636
252,24,1.7438080254844284
252,25,1.0598346497824325
252,26,1.751839409718766
252,27,1.6518448032034763
252,28,0.17156776189283277
252,29,0.7451393581586048
252,30,1.0443035513741192
253,1,1.4192256432060324
253,2,2.478644657898991
253,3,1.5879230711749772
253,4,2.201836692781292
253,5,2.0310017238002827
253,6,2.1224494869865014
253,7,2.3670551300737293
253,8,1.713830794702889
253,9,1.4150490150097115
253,10,2.4615966592156835
253,11,2.507919009491253
253,12,2.2936485687765575
253,13,2.5352936635737864
253,14,1.7955530021193953
253,15,2.004300895264833
253,16,2.615690827089295
253,17,2.6401082270312317
253,18,2.104974979163613
253,19,2.6031943095083205
253,20,2.0227653914445742
253,21,2.850112855303198
253,22,2.7955950605340214
253,23,2.657609773614224
253,24,2.397833984912234
253,25,2.2127158345095683
253,26,2.540824236259473
253,27,2.318840629437103
253,28,2.875389469515089
253,29,2.6964232264352135
253,30,2.757907353387983
254,1,0.6978318122002855
254,2,2.1199559573378206
254,3,1.196639393841218
254,4,1.9102460668990136
254,5,1.333991489835794
254,6,1.5005677919723392
254,7,1.8388085592872843
254,8,0.9742212763824308
254,9,1.1174067575239235
254,10,1.8003428648145496
254,11,2.0203455562401826
254,12,1.955209227704759
254,13,2.1271993113219008
254,14,1.1163959512927966
254,15,1.4392685238501293
254,16,1.898365169964644
254,17,1.989856258365331
254,18,1.412694927469045
254,19,1.9297000751864666
254,20,1.3103651365713325
254,21,2.1324316670970362
254,22,2.0984579773802303
254,23,2.190573306926525
254,24,1.9574266437048369
254,25,1.5920183277768967
254,26,2.0940128539743905
254,27,1.8563638976325307
254,28,2.156131585296086
254,29,2.0394643874281826
254,30,2.148734475734329
255,1,1.6364255849017693
255,2,0.36526010329794495
255,3,0.9776011141787865
255,4,0.629678719048691
255,5,1.2620605219837915
255,6,0.855178614768461
255,7,0.3705683226919171
255,8,1.941337998190414
255,9,1.1696225993392677
255,10,0.9806349888061794
255,11,0.14503384126867916
255,12,0.4694229472775542
255,13,0.1854486328304308
255,14,1.2552048253760446
255,15,0.74029002328612
255,16,1.4491813858655214
255,17,0.9288959642595874
255,18,1.2151534612970885
255,19,1.0746850818427374
255,20,1.3709383781129665
255,21,1.5335047156095605
255,22,1.3094327613714236
255,23,0.09805013468431625
255,24,0.17171326348098834
255,25,0.8108692782491772
255,26,0.0420419786225709
255,27,0.2528120075196071
255,28,1.5626063248318234
255,29,0.9831819558612389
255,30,0.7212397397653078
256,1,1.8595356941594081
256,2,0.12410941822436689
256,3,1.0057693838501103
256,4,0.3380446604127592
256,5,1.6174401672127443
256,6,1.218862021368637
256,7,0.7801715780200922
256,8,2.232172970593602
256,9,1.1254800608413065
256,10,1.4202673596915107
256,11,0.5991712111483849
256,12,0.24723639762529878
256,13,0.2882863492488214
256,14,1.551171512464395
256,15,1.0371938626220438
256,16,1.892472538402772
256,17,1.391652015732034
256,18,1.5861384364509772
256,19,1.5295294424625758
256,20,1.7253497815360006
256,21,1.9942725857543133
256,22,1.7734281118639879
256,23,0.5284656373407283
256,24,0.43968137381498523
256,25,1.1990985284176305
256,26,0.43633048038254746
256,27,0.5481848907734609
256,28,2.0241482000349524
256,29,1.4491492943383428
256,30,1.1946939616522954
257,1,1.3640786884948988
257,2,3.0296938329101732
257,3,2.120777692897012
257,4,2.8420320364899996
257,5,1.9515699364960652
257,6,2.244445979177471
257,7,2.6613742748097176
257,8,1.2928519021417733
257,9,2.059734795474032
257,10,2.4539404227686656
257,11,2.8665079196845205
257,12,2.874672653052804
257,13,3.0163426444173376
257,14,1.8076235155039018
257,15,2.252975628612512
257,16,2.384463700208485
257,17,2.651034969793221
257,18,2.0331686199950627
257,19,2.547283484949247
257,20,1.8827010510205335
257,21,2.5979762193864797
257,22,2.6414652590580037
257,23,3.0449109692865166
257,24,2.8349570212453963
257,25,2.329956959535639
257,26,2.963748411213051
257,27,2.7248418859112493
257,28,2.6127933159518224
257,29,2.684521772477281
257,30,2.8669581338517696
258,1,1.9509476306357523
258,2,2.8802201865543755
258,3,2.03587022378834
258,4,2.580933480787665
258,5,2.558932085031448
258,6,2.6316177794301114
258,7,2.842040265162563
258,8,2.236145802983706
258,9,1.8392662869254248
258,10,2.9796251511641842
258,11,2.9647858232103594
258,12,2.691376387555505
258,13,2.957885275267204
258,14,2.3210301846618515
258,15,2.4978336010230606
258,16,3.146239086309825
258,17,3.1541042863587827
258,18,2.631806580365455
258,19,3.124020706512538
258,20,2.5531526421328676
258,21,3.3805778622652563
258,22,3.321980811450889
258,23,3.1033697404037195
258,24,2.8374961148746327
258,25,2.7206990142176832
258,26,2.980154138676775
258,27,2.7693147116266124
258,28,3.40608115612333
258,29,3.2121823039172965
258,30,3.257781329181413
259,1,0.7024180405565716
259,2,1.560767012227213
259,3,1.1158442697134943
259,4,1.5845182668555673
259,5,0.09561512601301418
259,6,0.46551516479559335
259,7,0.9420276620958578
259,8,0.7253435384088603
259,9,1.2963751274133881
259,10,0.4851598512337861
259,11,1.170142020317657
259,12,1.505199085135638
259,13,1.4466404031293345
259,14,0.3377681627946427
259,15,0.6661252825331018
259,16,0.5155286575331016
259,17,0.6789127282711702
259,18,0.0979706874697083
259,19,0.567741976788174
259,20,0.09705404275188466
259,21,0.7481591446078589
259,22,0.7004364899147784
259,23,1.3415240928644703
259,24,1.256523594690114
259,25,0.5018944456608726
259,26,1.3268732727416075
259,27,1.139416927447996
259,28,0.7751282569358006
259,29,0.7065946345328756
259,30,0.9256296420881714
260,1,0.6323263748007846
260,2,1.4535144327991207
260,3,0.5275329237111117
260,4,1.2404923748152188
260,5,1.034459238178145
260,6,1.0214591303539833
260,7,1.2458169974691693
260,8,1.100286481177034
260,9,0.46398980994533495
260,10,1.3844862211668658
260,11,1.3995228557442845
260,12,1.285787891675953
260,13,1.471802784000677
260,14,0.7875535487763474
260,15,0.8823397865804464
260,16,1.6337489306908333
260,17,1.5482619304245995
260,18,1.0920634515943501
260,19,1.536342950494373
260,20,1.0675101894418324
260,21,1.8597334092131814
260,22,1.759269570768208
260,23,1.5595182673647958
260,24,1.3120737948272334
260,25,1.108597420323862
260,26,1.452585380452973
260,27,1.220147351514209
260,28,1.888877750400998
260,29,1.6094164632838341
260,30,1.6411664704369333
261,1,0.6694019926013263
261,2,1.0847988346001338
261,3,0.37737286878857795
261,4,0.9799320805566382
261,5,0.6461275566691006
261,6,0.49243173936567647
261,7,0.7214416589952285
261,8,1.069309356047396
261,9,0.55955104358007
261,10,0.8701358903733893
261,11,0.9040498306307791
261,12,0.9585922735719418
261,13,1.0485083681578844
261,14,0.45187903764428683
261,15,0.33722000904629484
261,16,1.1971300925465185
261,17,1.0178463739434922
261,18,0.6729981745057274
261,19,1.0273309950944496
261,20,0.7235935335137621
261,21,1.405107198095899
261,22,1.2702771659637344
261,23,1.0781101939816504
261,24,0.8634878387299953
261,25,0.5738353199169964
261,26,0.9918314615294267
261,27,0.752806712013303
261,28,1.4362462390615345
261,29,1.082024929286006
261,30,1.0954373456605633
262,1,0.9850748938067492
262,2,2.0030748298080954
262,3,1.5884824805669369
262,4,2.0525232738243293
262,5,0.5688814413894339
262,6,0.9165242080088649
262,7,1.3586769130368226
262,8,0.744786910682026
262,9,1.7590828590064338
262,10,0.7657242218613914
262,11,1.5767070559091325
262,12,1.9641475361605107
262,13,1.8731952065901343
262,14,0.7757856749918075
262,15,1.1360443691386566
262,16,0.41403718147495505
262,17,0.905776338328023
262,18,0.5649900039364572
262,19,0.7453020579953927
262,20,0.48937427557936
262,21,0.5880170830318991
262,22,0.6964957833776969
262,23,1.734236973054674
262,24,1.6908431079275574
262,25,0.9279860889046238
262,26,1.7421800164320929
262,27,1.5788971950974877
262,28,0.598063238600021
262,29,0.8962086657148596
262,30,1.1888528256665845
263,1,0.7147614834718051
263,2,1.0802149136376753
263,3,0.24923983853220122
263,4,0.9287613067305496
263,5,0.7962594280645189
263,6,0.6457138598837071
263,7,0.8130332609171
263,8,1.1503077293074482
263,9,0.40476424153623775
263,10,1.0253944394769776
263,11,0.9705712865583995
263,12,0.9335150867222984
263,13,1.0707019759919116
263,14,0.5857426015808868
263,15,0.4653750026146656
263,16,1.3554089945753933
263,17,1.167256170165207
263,18,0.8277939720052158
263,19,1.1831601698394763
263,20,0.8673516292434957
263,21,1.5640656124786299
263,22,1.4282055179298423
263,23,1.1353031165327852
263,24,0.8982482784061819
263,25,0.7235304808516927
263,26,1.0351664620945153
263,27,0.7983923337472801
263,28,1.595189560504919
263,29,1.2325578278249025
263,30,1.2271815377425022
264,1,1.4994699420237207
264,2,1.9166104003582078
264,3,1.8100095342003053
264,4,2.0651327415618694
264,5,0.89643979339285
264,6,1.0113649644228813
264,7,1.2731149682299019
264,8,1.3634155544074658
264,9,2.0206123795697937
264,10,0.6568015893010603
264,11,1.4377658372584732
264,12,1.939068184469499
264,13,1.751980002052911
264,14,1.1432082229448228
264,15,1.2476382149220213
264,16,0.29902289662462606
264,17,0.6445621390321196
264,18,0.8332746171572698
264,19,0.516301457752158
264,20,0.892141205803054
264,21,0.06537202552862935
264,22,0.2630076948819174
264,23,1.5483292553370167
264,24,1.6067854107905062
264,25,0.9634201497146949
264,26,1.6049397089561896
264,27,1.5210853324558897
264,28,0.0404846271577134
264,29,0.5895083192255026
264,30,0.8789538200844638
265,1,1.6589555543598884
265,2,0.4145267253117758
265,3,1.0248638895753597
265,4,0.6868878070285093
265,5,1.2643191068213318
265,6,0.8591605313612857
265,7,0.37320279222282116
265,8,1.952577403597916
265,9,1.2203349998117388
265,10,0.9616536779560658
265,11,0.14358475126875672
265,12,0.5263882328935018
265,13,0.23258561714877585
265,14,1.2687668234366956
265,15,0.7595402433184604
265,16,1.4270017042968253
265,17,0.8993313601932919
265,18,1.2142851049691772
265,19,1.048830777681765
265,20,1.3727826786774981
265,21,1.5035761384449904
265,22,1.2780670240022867
265,23,0.04625467744187502
265,24,0.22568097262562728
265,25,0.8093675143111981
265,26,0.09923541417277931
265,27,0.29355104930973724
265,28,1.532221731918653
265,29,0.9513025202665935
265,30,0.6808520415075997
266,1,0.9167517154283766
266,2,1.70585033033295
266,3,0.8059851839897626
266,4,1.4445227179398545
266,5,1.407333111888165
266,6,1.4053028319574858
266,7,1.5966934833891457
266,8,1.3509005240702248
266,9,0.6413575693435359
266,10,1.7697548409475468
266,11,1.7284935737855824
266,12,1.5239336124802185
266,13,1.755236105103475
266,14,1.1597715036373193
266,15,1.2549647787309397
266,16,2.0082845322396548
266,17,1.9325557841304082
266,18,1.4689947980838758
266,19,1.9215065232874409
266,20,1.4306352554012844
266,21,2.2368052535550245
266,22,2.1425086118612082
266,23,1.8760613537118236
266,24,1.6158943796628873
266,25,1.4915452467338601
266,26,1.7588837073518433
266,27,1.537719362815676
266,28,2.265399883761213
266,29,1.9941408029880323
266,30,2.0168767007573734
267,1,0.6229571763923286
267,2,2.165656917492161
267,3,1.2530798750036467
267,4,1.9744205129448438
267,5,1.2655421870501409
267,6,1.4703549072685118
267,7,1.8396361234125118
267,8,0.8416207030602794
267,9,1.199210483739897
267,10,1.7473387730576175
267,11,2.0318925185902303
267,12,2.0079887447672697
267,13,2.1601795191399944
267,14,1.0636158047280506
267,15,1.4337946152136904
267,16,1.810096118622132
267,17,1.940530324901091
267,18,1.3463409967613376
267,19,1.869118622941439
267,20,1.2307944722485706
267,21,2.0427802998141806
267,22,2.023128758762008
267,23,2.2063248623306024
267,24,1.9837245342287684
267,25,1.5608733949545515
267,26,2.1167312079612555
267,27,1.8777303760437885
267,28,2.0651404033689436
267,29,1.986481287062902
267,30,2.1160993122814395
268,1,1.507588012330271
268,2,1.788834714264606
268,3,1.736877673115694
268,4,1.9503865656576647
268,5,0.8809744164890391
268,6,0.9351556757995376
268,7,1.153661851611797
268,8,1.4176550255538682
268,9,1.9531300703395538
268,10,0.5630661383730011
268,11,1.3078091195368602
268,12,1.8196989849317158
268,13,1.621064966125715
268,14,1.1220705659061336
268,15,1.1648445990370844
268,16,0.3260522126429077
268,17,0.5181782746740421
268,18,0.8096353794489343
268,19,0.41036361085187983
268,20,0.8949218848729713
268,21,0.1505267533035812
268,22,0.14573662926853237
268,23,1.4114904596704685
268,24,1.4822935238934083
268,25,0.8773158129518084
268,26,1.4733412494168179
268,27,1.4016000781925124
268,28,0.16211444077088902
268,29,0.4579482521423873
268,30,0.7368128409934852
269,1,1.4768812679257188
269,2,1.1951176217282387
269,3,1.3470866919844449
269,4,1.3930177933337953
269,5,0.867164691243805
269,6,0.6370415171968518
269,7,0.603922041519684
269,8,1.578892068511477
269,9,1.5751941799880158
269,10,0.3685340499794447
269,11,0.7135941876135105
269,12,1.249575696461563
269,13,1.021010419712276
269,14,1.0265455890045743
269,15,0.7863588890885531
269,16,0.709996069659575
269,17,0.18113199174509328
269,18,0.7869425031900923
269,19,0.3370981688091946
269,20,0.9473266428673983
269,21,0.7261835196665957
269,22,0.4978186711540307
269,23,0.801189203136934
269,24,0.9016859373406158
269,25,0.5465019384459144
269,26,0.8728171570035691
269,27,0.8402870677678302
269,28,0.752010386894105
269,29,0.18941285915258863
269,30,0.12429910556382327
270,1,1.5484071617028439
270,2,0.21688745959943637
270,3,0.7715137467831061
270,4,0.37019282632046097
270,5,1.2788445811194051
270,6,0.8804503908262106
270,7,0.4598634141959678
270,8,1.9037113541744428
270,9,0.9401798662866625
270,10,1.0990092835891094
270,11,0.3314629264109658
270,12,0.21707862559161423
270,13,0.18367567757085587
270,14,1.2190221377889137
270,15,0.701171138137726
270,16,1.5700608237269964
270,17,1.0913492096128243
270,18,1.2475430442132416
270,19,1.2184074527704787
270,20,1.3868682785184678
270,21,1.6861614374921998
270,22,1.4711115128283268
270,23,0.3660388624246981
270,24,0.13286016817701282
270,25,0.8632336043966509
270,26,0.23124587286873385
270,27,0.215409116908912
270,28,1.7168505578364885
270,29,1.153234869665813
270,30,0.9299640121406433
271,1,1.34620464558058
271,2,1.378929168090566
271,3,1.3803646389324873
271,4,1.540859778282009
271,5,0.7092885163757515
271,6,0.5970353549807054
271,7,0.7430300560573545
271,8,1.3891910998006687
271,9,1.604149998503298
271,10,0.22783279283032837
271,11,0.8991972105679029
271,12,1.408700447592298
271,13,1.213314420177262
271,14,0.9080080930507822
271,15,0.8019363628922085
271,16,0.46510211756230246
271,17,0.10691211336631623
271,18,0.6269538168829333
271,19,0.10918695508186034
271,20,0.7714480407660753
271,21,0.5005895647479189
271,22,0.27570648718338453
271,23,1.0122097321982522
271,24,1.0711911060393013
271,25,0.5202967317620574
271,26,1.0662382975262692
271,27,0.990744420789771
271,28,0.5291225580425248
271,29,0.056088385859539236
271,30,0.3637116490078855
272,1,1.155288798619071
272,2,1.0788557819400626
272,3,0.3568206088681345
272,4,0.79209743353136
272,5,1.3519745946349708
272,6,1.1579998446133744
272,7,1.1456717413475266
272,8,1.6234416750147997
272,9,0.1519257453894554
272,10,1.5351556247352933
272,11,1.2104814300276097
272,12,0.8906972271289553
272,13,1.1594340914194214
272,14,1.1366235292321045
272,15,0.934893190368514
272,16,1.901670662995554
272,17,1.6486528093119428
272,18,1.381836681510689
272,19,1.6932647772094387
272,20,1.4216151605236742
272,21,2.102268418925513
272,22,1.9495496267236545
272,23,1.32565456602141
272,24,1.0564260754551575
272,25,1.2209397837983713
272,26,1.1959732083862027
272,27,1.0087133342750596
272,28,2.1338982555060015
272,29,1.7170407589805485
272,30,1.6432982969404617
273,1,1.3926547205135436
273,2,1.8975281498666696
273,3,1.7395305830610446
273,4,2.0295552006968034
273,5,0.7998221474374607
273,6,0.9476544859721033
273,7,1.2462992840910025
273,8,1.250422184578347
273,9,1.9458524399717954
273,10,0.613343393185837
273,11,1.423664446075674
273,12,1.9091201972195706
273,13,1.7379770651788151
273,14,1.047367635907045
273,15,1.1867308328586657
273,16,0.19887630284227384
273,17,0.6350572996111205
273,18,0.7408413343191032
273,19,0.48925653263685426
273,20,0.7887792610176521
273,21,0.06530888093656165
273,22,0.2714018462821298
273,23,1.5448317019960731
273,24,1.5843720249049513
273,25,0.9077621095443146
273,26,1.5925252492268496
273,27,1.492859260934317
273,28,0.07303145210738629
273,29,0.5885577317028267
273,30,0.8907052028743698
274,1,1.1081346458222865
274,2,2.733708380366913
274,3,1.8199931164612697
274,4,2.5398376954312427
274,5,1.7234052179600239
274,6,1.9881569743028484
274,7,2.3876272387548463
274,8,1.1197741502402376
274,9,1.7543314308470728
274,10,2.22339571430984
274,11,2.5872784810320355
274,12,2.5758926489064846
274,13,2.725936192693462
274,14,1.5583630435428462
274,15,1.9793049870869097
274,16,2.1994360657501835
274,17,2.420304619892354
274,18,1.805733581633761
274,19,2.3275243389747096
274,20,1.6648435401913844
274,21,2.4218014427223715
274,22,2.4435743960223024
274,23,2.7639665530618927
274,24,2.5473243064092346
274,25,2.075979457343317
274,26,2.678470798437929
274,27,2.439328359300676
274,28,2.4393886436466645
274,29,2.4585098905888576
274,30,2.6222017378001743
275,1,0.8488170842350578
275,2,1.730309322952948
275,3,1.3306179704425205
275,4,1.7767879076552227
275,5,0.31069530224196473
275,6,0.6409369494059438
275,7,1.0908139370546528
275,8,0.750206006879619
275,9,1.511601370002878
275,10,0.5318376809878849
275,11,1.3125235133114623
275,12,1.6886541181168193
275,13,1.6040844338563363
275,14,0.5437384396848409
275,15,0.8609170414444375
275,16,0.35812787648917493
275,17,0.7001278824510027
275,18,0.2927720872346673
275,19,0.5544755047910355
275,20,0.25927536608254426
275,21,0.589995344934693
275,22,0.6016971347973428
275,23,1.4749819116150724
275,24,1.4194823425273884
275,25,0.6556019055819899
275,26,1.4759259709729595
275,27,1.306217151700504
275,28,0.612672658695086
275,29,0.7072490533566862
275,30,0.974726456377632
276,1,1.533571621742649
276,2,2.5731863759934543
276,3,1.6903465992649995
276,4,2.2913170952128072
276,5,2.146352770867659
276,6,2.236289861344444
276,7,2.4755410564362603
276,8,1.8216700777064139
276,9,1.5120225039867028
276,10,2.576508723428816
276,11,2.613225559913397
276,12,2.3871337554308596
276,13,2.6340806082876345
276,14,1.9109192422417443
276,15,2.1157443078325464
276,16,2.7306838603715278
276,17,2.7546246616311176
276,18,2.220354214961189
276,19,2.718348155034482
276,20,2.1378216002059514
276,21,2.965122219387437
276,22,2.9109756628352272
276,23,2.760961504972197
276,24,2.49979377090647
276,25,2.326419362552227
276,26,2.642858846311223
276,27,2.422789682320572
276,28,2.9903332533212565
276,29,2.8111332985211965
276,30,2.870599159059094
277,1,1.1451416698714816
277,2,1.1292226616433942
277,3,0.3876951178504998
277,4,0.8416789758679126
277,5,1.366285306825332
277,6,1.185420569646961
277,7,1.1879050468483605
277,8,1.614774766066451
277,9,0.16795100691689424
277,10,1.56400208759987
277,11,1.2570170640855627
277,12,0.9410427884120591
277,13,1.2093446423324379
277,14,1.1463028582668175
277,15,0.9659291697606464
277,16,1.9228474424197979
277,17,1.6814599568060973
277,18,1.3988021580496859
277,19,1.722340919354639
277,20,1.4329466763121788
277,21,2.126115244082497
277,22,1.9770446217350333
277,23,1.3740033405424357
277,24,1.1048124609126424
277,25,1.2506166127907052
277,26,1.244717272034377
277,27,1.0553731878380448
277,28,2.157622573682559
277,29,1.7496191067799054
277,30,1.6821188300009062
278,1,1.3217078024557645
278,2,2.0365222323484855
278,3,1.7864965294292932
278,4,2.1427191976446305
278,5,0.7903732875477343
278,6,1.023367440980474
278,7,1.380018070190329
278,8,1.1156080321978845
278,9,1.9806082297561234
278,10,0.7392358800358358
278,11,1.5727713288621066
278,12,2.0320236966501795
278,13,1.884832783486697
278,14,1.0323469659020559
278,15,1.2625264408347485
278,16,0.26705586667509856
278,17,0.8031221133329921
278,18,0.7493501524412598
278,19,0.6445120029529341
278,20,0.7507114816824191
278,21,0.27569483696935937
278,22,0.470525552161731
278,23,1.7060052882673575
278,24,1.7208287612965878
278,25,1.0007820572657828
278,26,1.7424344345535017
278,27,1.6216772296382154
278,28,0.2708307725426905
278,29,0.7663915540780745
278,30,1.073623432060992
279,1,0.23976857157822773
279,2,1.5966806785306096
279,3,0.7423122500732752
279,4,1.4513473407881612
279,5,0.7331201858045269
279,6,0.860795765854914
279,7,1.2220502141404082
279,8,0.7103799771528059
279,9,0.7846350029821284
279,10,1.169567688537582
279,11,1.4194839642297346
279,12,1.4561559320729696
279,13,1.570028673352726
279,14,0.49513946834638256
279,15,0.8151008684084626
279,16,1.327590273741201
279,17,1.3553818304350447
279,18,0.8052307482695812
279,19,1.3060208655719197
279,20,0.7373327344040631
279,21,1.5606538745272682
279,22,1.4955324675161472
279,23,1.5964895750311932
279,24,1.3860793849338184
279,25,0.952224514201889
279,26,1.513935193049815
279,27,1.2750977182249432
279,28,1.5874698520798098
279,29,1.407541038031055
279,30,1.5089533163272952
280,1,0.5829331488567926
280,2,1.2152961115704688
280,3,0.36946775539058185
280,4,1.065365763373761
280,5,0.7475631294089914
280,6,0.6720373437521551
280,7,0.9103547062298016
280,8,1.0285344064071358
280,9,0.47697222468173583
280,10,1.0420319451666065
280,11,1.0829046919519676
280,12,1.070474162801096
280,13,1.200207082840029
280,14,0.5161951763404632
280,15,0.5317524116796633
280,16,1.3305517303749905
280,17,1.199527918668547
280,18,0.7911837811324574
280,19,1.1967382952312862
280,20,0.8048958453102012
280,21,1.548321861396329
280,22,1.429902473445441
280,23,1.2524820826491854
280,24,1.023478930235301
280,25,0.7576379062193654
280,26,1.157783163835512
280,27,0.919321277904298
280,28,1.5786436139820443
280,29,1.2619748522370449
280,30,1.2883744814425944
281,1,1.492692637825593
281,2,2.872837674441137
281,3,1.949760246524648
281,4,2.6261295970831013
281,5,2.135263585022331
281,6,2.3228961970716
281,7,2.6516092840308483
281,8,1.638209987769119
281,9,1.8183012629543664
281,10,2.6148310543604336
281,11,2.8234139572237855
281,12,2.6963214170853065
281,13,2.9022831581379966
281,14,1.9301463732256243
281,15,2.2571835658626456
281,16,2.670743589937226
281,17,2.80667631658932
281,18,2.216072855974174
281,19,2.7385556158486986
281,20,2.0984367069144745
281,21,2.901396295577804
281,22,2.890966994504628
281,23,2.9882642932913193
281,24,2.7438824627325764
281,25,2.4142964858018887
281,26,2.8839963190952433
281,27,2.64996905447826
281,28,2.9223730243355295
281,29,2.8541281644835523
281,30,2.9710346877304183
282,1,1.3785062233967094
282,2,0.4118541134468577
282,3,0.6850389409016715
282,4,0.5095830933550481
282,5,1.0836116549687085
282,6,0.6846583166384638
282,7,0.28914871332048636
282,8,1.7181320440593555
282,9,0.8836746567312981
282,10,0.9158177819570182
282,11,0.2576655148511601
282,12,0.38227263634521935
282,13,0.32766829229431527
282,14,1.0312104807723237
282,15,0.5104305197010721
282,16,1.384400866020727
282,17,0.9252032352713602
282,18,1.0517505744652245
282,19,1.0425050356610335
282,20,1.191826277157135
282,21,1.5102214443274016
282,22,1.3002923648083873
282,23,0.38594422132683076
282,24,0.13875631600480784
282,25,0.6690421816574456
282,26,0.27458881564774296
282,27,0.056841356281863036
282,28,1.541373304361697
282,29,0.9898841982783116
282,30,0.7964049959566104
283,1,1.0961634765447283
283,2,1.2333476992483772
283,3,1.1064287246974946
283,4,1.3454017413722934
283,5,0.48670306036018257
283,6,0.31244174938090713
283,7,0.5765938906717132
283,8,1.2068014644287781
283,9,1.327281830001648
283,10,0.07424951108643721
283,11,0.7796370994355607
283,12,1.2292057343894334
283,13,1.0867202839812593
283,14,0.6476054950476992
283,15,0.5298541041575922
283,16,0.5376310181876826
283,17,0.23129321100792555
283,18,0.40831788015781667
283,19,0.23017977240257725
283,20,0.5732762523232072
283,21,0.676154218060649
283,22,0.49147609213206517
283,23,0.9294590569542523
283,24,0.9173723951629578
283,25,0.2423891462965241
283,26,0.9483032257707195
283,27,0.8172532973805389
283,28,0.7081116398645955
283,29,0.2862056163442054
283,30,0.44264595410058927
284,1,1.2230327739819038
284,2,1.5621182682677324
284,3,0.778069292633389
284,4,1.2626406973444482
284,5,1.615916586019351
284,6,1.522615864087181
284,7,1.6017073303139313
284,8,1.6800331705203961
284,9,0.555424285250397
284,10,1.9021584634031972
284,11,1.6879048931620662
284,12,1.3729820132141268
284,13,1.6471727551351374
284,14,1.373597885432699
284,15,1.3287321911093428
284,16,2.206325157468061
284,17,2.0416763979534567
284,18,1.6651999807337041
284,19,2.0596897191896724
284,20,1.659795118025855
284,21,2.4249059553352184
284,22,2.3014426424645023
284,23,1.8102791335474375
284,24,1.5413160120367992
284,25,1.5991945205624742
284,26,1.6818996082372708
284,27,1.4871013237374782
284,28,2.455233640620722
284,29,2.1077849126904584
284,30,2.0759881215440723
285,1,1.421312492336988
285,2,1.161934930491035
285,3,1.2873632135813
285,4,1.349745920687686
285,5,0.8176992898049618
285,6,0.5763015003093763
285,7,0.5557914895265905
285,8,1.5339489928048973
285,9,1.5153801515123353
285,10,0.32502440057491766
285,11,0.6796576751162295
285,12,1.2089203791889422
285,13,0.9906233041335445
285,14,0.9705049480788192
285,15,0.7251023375534222
285,16,0.7006049206791728
285,17,0.15450461655734377
285,18,0.7384335579955765
285,19,0.3181674754541897
285,20,0.9010343277069403
285,21,0.7367830405474064
285,22,0.5088218649468655
285,23,0.7787595332634616
285,24,0.863099238218584
285,25,0.48553649494703693
285,26,0.8424964981437195
285,27,0.7962097036593025
285,28,0.7640756208587576
285,29,0.1850430607587117
285,30,0.1291395981313477
286,1,1.9344308951404998
286,2,2.2673757197835913
286,3,2.24946958868431
286,4,2.449919639196867
286,5,1.345357197857872
286,6,1.4478689890392493
286,7,1.651259030210391
286,8,1.7502033873868346
286,9,2.4636722308193977
286,10,1.0778014642599725
286,11,1.785423155408398
286,12,2.313533010400317
286,13,2.093235551062788
286,14,1.592632690620596
286,15,1.6792443534330739
286,16,0.7447250178613092
286,17,1.0164108116127915
286,18,1.2836689534710723
286,19,0.9241949772265715
286,20,1.3348041949116403
286,21,0.5158610000236864
286,22,0.6603224551480442
286,23,1.8677667504228133
286,24,1.9695899448191456
286,25,1.3918853468219805
286,26,1.945095044744432
286,27,1.8973995292393457
286,28,0.4867903277350526
286,29,0.9506516213544389
286,30,1.1879005451245654
287,1,1.0361580080096247
287,2,2.7143332317759246
287,3,1.8140995476707187
287,4,2.5370548132232886
287,5,1.6291089150877778
